@relation 'mutationvariants-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -M -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute KOSJ950102 numeric
@attribute KOSJ950107 numeric
@attribute KOSJ950112 numeric
@attribute GENE_FAMILY numeric
@attribute class {pathogenic,benign,conflicting,risk,unknown}

@data
0.1,0.1,1.7,12472,pathogenic
8.4,11.7,7.5,11114,pathogenic
46.5,78.9,56.8,12805,benign
0.1,0.1,0.2,25964,benign
0.8,1.7,1,8943,benign
0.1,0.1,1.7,2918,pathogenic
5.7,0.1,1.9,2961,pathogenic
0.1,0.6,0.3,2961,pathogenic
0.3,1.7,2,2961,pathogenic
60.3,75.9,68.2,2961,pathogenic
0.3,1.7,2,2961,pathogenic
0.5,0.8,0.1,2961,pathogenic
0.6,0.1,1,8783,pathogenic
5.7,0.1,1.9,11724,pathogenic
0,0,0,7882,pathogenic
0,0,0,7882,pathogenic
0,0,0,7882,pathogenic
0,0,0,7882,pathogenic
4.6,6.2,3.9,385,pathogenic
2.6,0.4,0.8,385,pathogenic
0,0,0,6493,pathogenic
0.1,0.1,0.2,6901,pathogenic
82.8,91.5,77.9,6901,pathogenic
0.5,0.9,0.5,890,pathogenic
0.1,0.1,0.3,890,pathogenic
0,0,0,890,pathogenic
49.8,67.3,57.1,12403,benign
0.5,0.1,0.1,11362,pathogenic
0.1,0.1,1.7,11362,pathogenic
1.3,0.1,1.3,11362,pathogenic
0.8,1.7,1,11362,pathogenic
0.1,0.1,0.2,11362,pathogenic
0.1,0.1,0.3,11362,pathogenic
1.5,0.1,0.7,11362,pathogenic
0.1,0.1,0.3,11362,pathogenic
0.7,0.1,0.6,11362,pathogenic
0.1,0.1,1.7,11362,pathogenic
49.8,67.3,57.1,4173,pathogenic
0.1,0.1,0.5,4173,pathogenic
0.1,0.3,0.2,4173,pathogenic
0.8,1.7,1,4173,pathogenic
0,0,0,4799,pathogenic
0.6,0.1,1,2488,pathogenic
0.1,0.3,0.8,2488,pathogenic
0.1,0.3,0.8,2488,pathogenic
82.8,91.5,77.9,6107,pathogenic
1.5,0.1,0.7,6266,pathogenic
0.1,0.1,0.5,10680,pathogenic
49.8,67.3,57.1,7590,pathogenic
0,0,0,7590,pathogenic
0.1,0.1,0.1,6257,pathogenic
0.1,0.1,0.5,5967,pathogenic
0.6,0.9,0.5,5967,pathogenic
0.1,1.5,0.9,5967,pathogenic
0,0,0,5967,pathogenic
0.5,0.1,0.5,6848,pathogenic
0.1,0.3,1,12666,pathogenic
58.5,78.1,66.7,12666,pathogenic
0.1,0.1,0.3,20,pathogenic
0,0,0,3808,pathogenic
1.5,0.1,0.7,4221,pathogenic
0.5,0.8,0.1,403,pathogenic
0.1,0.1,1.7,882,pathogenic
0.5,0.1,0.1,888,pathogenic
0.1,0.3,0.2,888,pathogenic
0.1,0.1,0.3,6842,pathogenic
0,0,0,9069,pathogenic
0,0,0,9069,pathogenic
0.6,0.9,0.5,7525,pathogenic
0,0,0,30242,pathogenic
1.4,0.1,0.9,60,pathogenic
82.8,91.5,77.9,10955,pathogenic
0.1,0.3,0.8,7599,pathogenic
0.1,0.1,1.7,7662,pathogenic
0.5,0.1,0.5,8859,pathogenic
0.3,1.7,2,9005,pathogenic
0.5,0.1,0.5,11103,pathogenic
5.7,0.1,1.9,11103,pathogenic
0.1,0.1,2.3,4174,pathogenic
0.1,0.1,0.8,4174,pathogenic
0.5,0.1,0.1,4174,pathogenic
0.1,4.3,3.2,4174,pathogenic
1.5,0.1,0.7,4174,pathogenic
0.1,0.1,0.2,4174,pathogenic
5.7,0.1,1.9,4174,pathogenic
1.5,0.1,0.7,4174,pathogenic
0.1,0.1,0.7,8507,pathogenic
0.5,0.1,0.5,8507,pathogenic
0.1,1.5,0.8,8507,pathogenic
0.1,0.1,0.1,9115,pathogenic
0.5,0.8,0.1,5213,pathogenic
82.8,91.5,77.9,8487,pathogenic
2.8,0.1,3.6,8487,pathogenic
0.1,0.1,1.7,8487,pathogenic
66.4,71.2,60.6,8157,pathogenic
0.1,0.1,0.2,12718,pathogenic
0.1,0.1,0.3,2728,pathogenic
0.5,0.6,0.2,14244,pathogenic
0,0,0,14244,pathogenic
0.1,0.1,0.2,6256,pathogenic
0,0,0,12423,pathogenic
0.1,0.1,0.5,12423,pathogenic
0.1,0.1,0.1,12423,pathogenic
0.3,1.7,2,574,pathogenic
0.1,0.1,0,3573,pathogenic
60.3,75.9,68.2,20766,pathogenic
0,0,0,1802,pathogenic
2,2.6,2.7,1744,pathogenic
0,0,0,9823,pathogenic
0.1,0.1,0,7866,pathogenic
0,0,0,11110,pathogenic
0,0,0,11110,pathogenic
0.5,0.8,0.1,8490,pathogenic
0,0,0,950,pathogenic
0,0,0,950,pathogenic
0.1,0.1,0.5,6769,pathogenic
1.4,0.1,0.9,6769,pathogenic
2.1,5.9,1.7,6769,pathogenic
0.3,1.7,2,6769,pathogenic
0.5,0.1,0.1,6769,pathogenic
0.5,0.1,0.5,6769,pathogenic
0,0,0,6769,pathogenic
0.5,0.8,0.1,11109,pathogenic
0,0,0,6259,pathogenic
2.4,0.1,3.9,57,pathogenic
0.1,0.3,1,2340,pathogenic
0.1,0.1,0.2,7146,pathogenic
0.1,0.1,1.7,9039,pathogenic
0,0,0,9039,pathogenic
0,0,0,10889,pathogenic
0.1,1.8,0.7,10889,pathogenic
1.5,0.1,0.7,17397,pathogenic
0.8,1.7,1,7684,pathogenic
0.1,0.1,1.7,7684,pathogenic
0.1,0.1,0.5,939,pathogenic
0,0,0,939,pathogenic
5.7,0.1,1.9,939,pathogenic
0.1,0.1,0.5,30858,pathogenic
0,0,0,30858,pathogenic
0.7,0.1,0.2,30858,pathogenic
0,0,0,2037,pathogenic
0.1,0.1,0.1,4431,pathogenic
5.7,0.1,1.9,12399,pathogenic
0.1,0.7,0,6696,pathogenic
0.1,0.1,0.5,6696,pathogenic
0.3,1.7,2,6823,pathogenic
0.1,0.1,0.2,6823,pathogenic
0,0,0,6494,pathogenic
0.5,0.8,0.1,315,pathogenic
0,0,0,7744,pathogenic
0.5,0.9,0.5,17296,pathogenic
49.8,67.3,57.1,17296,pathogenic
0.9,1.7,1.2,21528,pathogenic
0.3,1.7,2,19012,pathogenic
0.5,0.9,0.5,19012,pathogenic
0,0,0,17091,pathogenic
3,0.3,0.1,14202,pathogenic
2.8,0.1,3.6,14202,pathogenic
4.6,6.2,3.9,8140,pathogenic
0.1,0.1,0.1,8140,pathogenic
0.1,0.1,0.7,8140,pathogenic
0.1,1.1,0.4,18083,pathogenic
2.1,5.9,1.7,18083,pathogenic
0.1,0.1,0.2,18083,pathogenic
5.7,0.1,1.9,18083,pathogenic
1.4,0.1,0.9,18083,pathogenic
0.3,1.7,2,18083,pathogenic
0.1,0.1,0.8,47,pathogenic
1.5,0.1,0.7,47,pathogenic
0,0,0,13886,pathogenic
0,0,0,5985,pathogenic
0.5,0.1,0.5,15561,pathogenic
0.1,0.1,0.3,11877,pathogenic
0,0,0,14415,pathogenic
0.1,0.1,1.7,24576,pathogenic
1.5,0.1,0.7,24576,pathogenic
0.1,4.3,3.2,14388,pathogenic
0.3,1.7,2,1092,pathogenic
0,0,0,496,pathogenic
0.1,0.1,0.1,496,pathogenic
0.1,0.1,0.1,496,pathogenic
0.5,0.1,0.5,14508,pathogenic
0.8,1.7,1,18294,pathogenic
0.1,0.1,0.3,18294,pathogenic
0,0,0,18294,pathogenic
0,0,0,16068,pathogenic
0.5,0.8,0.1,?,pathogenic
0.5,0.1,0.1,12762,pathogenic
0.5,0.9,0.5,12762,pathogenic
0,0,0,14294,pathogenic
0.1,0.1,0.5,14294,pathogenic
2.8,0.1,3.6,17098,pathogenic
0.1,0.1,2.3,17358,pathogenic
0.5,0.1,0.5,17358,pathogenic
0.1,0.1,1.7,923,pathogenic
0.1,0.1,0.2,2859,pathogenic
5.7,0.1,1.9,2859,pathogenic
0.3,1.7,2,2859,pathogenic
0.1,0.1,0.2,11231,pathogenic
0.1,0.4,0.5,10866,pathogenic
0.5,0.9,0.5,14409,pathogenic
0.5,0.1,0.5,4218,pathogenic
0.1,0.1,0.5,4218,pathogenic
0.7,0.1,0.6,8617,pathogenic
0.1,0.1,0.2,15925,pathogenic
0.5,0.8,0.1,4878,pathogenic
82.8,91.5,77.9,90,pathogenic
0.1,0.1,0.3,90,pathogenic
58.5,78.1,66.7,4115,pathogenic
0.7,0.8,0.4,4115,pathogenic
0.6,0.9,0.5,4115,pathogenic
0.5,0.9,0.5,4115,pathogenic
8.4,11.7,7.5,18828,pathogenic
2.1,5.9,1.7,18828,pathogenic
0.1,0.1,0.2,18828,pathogenic
0.1,0.1,0.1,18621,pathogenic
0.1,0.1,1.7,18169,pathogenic
0.9,1.7,1.2,6954,pathogenic
0.6,0.9,0.5,10379,pathogenic
0,0,0,14673,pathogenic
0,0,0,14673,pathogenic
0.5,0.1,0.5,14673,pathogenic
0,0,0,14673,pathogenic
0.5,0.1,0.5,6121,pathogenic
0.9,1.7,1.2,6121,pathogenic
0.1,1.1,0.4,17151,pathogenic
0,0,0,575,pathogenic
2.8,0.1,3.6,17340,pathogenic
0,0,0,20670,pathogenic
0,0,0,20670,pathogenic
1.4,0.1,0.9,103,pathogenic
0.1,0.1,0.1,20376,pathogenic
0,0,0,30794,pathogenic
0.1,0.4,0.1,15977,pathogenic
4.6,6.2,3.9,15977,pathogenic
0.9,1.7,1.2,18340,pathogenic
0,0,0,18340,pathogenic
0.5,0.1,0.5,18340,pathogenic
0.1,0.1,0.1,18340,pathogenic
0,0,0,17198,pathogenic
0.6,0.9,0.5,17198,pathogenic
82.8,91.5,77.9,30587,pathogenic
0.7,0.1,0.2,23287,pathogenic
2.8,0.1,3.6,16877,pathogenic
0.1,0.3,0.2,16877,pathogenic
0,0,0,24154,pathogenic
0.5,0.1,0.5,24154,pathogenic
0,0,0,24154,pathogenic
0.1,0.3,0.8,17104,pathogenic
1.1,0.1,0.3,17104,pathogenic
1.5,0.1,0.7,17104,pathogenic
5.7,0.1,1.9,21350,pathogenic
0.7,0.1,0.2,18183,pathogenic
0,0,0,18183,pathogenic
0.1,0.1,0.3,18183,pathogenic
0.1,0.1,0.2,18183,pathogenic
5.7,0.1,1.9,21575,pathogenic
8.4,11.7,7.5,6408,pathogenic
0.1,1.8,0.7,6408,pathogenic
0.9,1.7,1.2,6408,pathogenic
49.8,67.3,57.1,6408,pathogenic
0.5,0.1,0.5,6408,pathogenic
0,0,0,28949,pathogenic
0,0,0,29501,pathogenic
0.1,0.1,0.1,18550,pathogenic
0.5,0.1,0.5,18550,pathogenic
0,0,0,20499,pathogenic
0.6,0.9,0.5,19688,pathogenic
0,0,0,28741,pathogenic
2.3,8.3,9.4,28741,pathogenic
0,0,0,28741,pathogenic
0.3,1.7,2,16517,pathogenic
0,0,0,18127,pathogenic
0,0,0,20194,pathogenic
0.1,4.3,3.2,23247,pathogenic
0.8,1.7,1,25481,pathogenic
0.5,0.8,0.1,26031,pathogenic
0,0,0,21869,pathogenic
0,0,0,21869,pathogenic
0,0,0,16175,pathogenic
0.1,0.1,0.2,16175,pathogenic
0.1,0.3,1,16175,pathogenic
0.1,0.1,1.7,18831,pathogenic
0.7,0.1,0.6,23406,pathogenic
0,0,0,29216,pathogenic
0.1,0.1,0.3,23143,pathogenic
0.1,0.1,0.2,23791,pathogenic
0.5,0.1,0.1,16932,benign
0.1,0.1,0,23791,pathogenic
1.5,0.1,0.7,3603,pathogenic
0.7,0.1,0.2,23791,pathogenic
0.1,0.1,0.2,21197,pathogenic
0.1,0.1,0.2,21197,pathogenic
1.9,2.7,3.6,21497,pathogenic
0.1,0.1,1.7,21497,pathogenic
0.7,0.1,0.2,16235,pathogenic
0,0,0,30497,pathogenic
0,0,0,30497,pathogenic
0.1,0.3,0.1,14888,pathogenic
0.6,0.9,0.5,14888,pathogenic
0.8,1.7,1,21406,pathogenic
0.1,1.1,0.4,26361,pathogenic
0.1,0.1,1.7,26361,pathogenic
58.5,78.1,66.7,26361,pathogenic
0.1,0.1,0.2,26361,pathogenic
0.5,0.9,0.5,26361,pathogenic
0.1,0.1,0.3,26361,pathogenic
0.1,0.1,0.5,26361,pathogenic
0,0,0,24797,pathogenic
0,0,0,20761,pathogenic
0.6,0.1,1,29253,pathogenic
0,0,0,25660,pathogenic
0.5,0.1,0.5,25660,pathogenic
0.7,0.1,0.2,21022,pathogenic
0.5,0.8,0.1,23216,pathogenic
0,0,0,23216,pathogenic
0.1,0.1,1.7,14631,pathogenic
0.1,0.1,0.2,14631,pathogenic
0.1,0.1,1.7,23096,pathogenic
0.1,0.1,0.5,23096,pathogenic
0,0,0,1938,pathogenic
0,0,0,1938,pathogenic
0,0,0,26050,pathogenic
0,0,0,29634,pathogenic
0.1,0.1,0.2,29634,pathogenic
0.1,0.1,0.2,29634,pathogenic
0.1,0.1,0.5,29634,pathogenic
49.8,67.3,57.1,17213,pathogenic
0.5,0.9,0.5,17213,pathogenic
0.1,1.5,0.9,12403,benign
0,0,0,18318,pathogenic
66.4,71.2,60.6,29557,pathogenic
0.8,1.7,1,26169,pathogenic
0.1,0.4,0.5,19721,pathogenic
5.7,0.1,1.9,24502,pathogenic
58.5,78.1,66.7,24502,pathogenic
0.8,1.7,1,24502,pathogenic
0,0,0,29250,pathogenic
0.5,0.8,0.1,19869,pathogenic
0.1,0.1,0.5,26927,pathogenic
0.1,0.1,0.4,27375,pathogenic
0.7,0.1,0.2,25519,pathogenic
0.1,0.1,0.2,37227,pathogenic
0,0,0,26090,pathogenic
0,0,0,26090,pathogenic
0,0,0,26090,pathogenic
0,0,0,26006,pathogenic
0.1,0.7,0,39433,pathogenic
0.1,0.3,1,39433,pathogenic
0.1,0.1,0.9,16255,pathogenic
0.1,0.1,0.3,16255,pathogenic
0.1,0.3,0.8,33848,pathogenic
0.1,0.1,0.5,15860,pathogenic
58.5,78.1,66.7,26019,pathogenic
8.4,11.7,7.5,26019,pathogenic
0,0,0,26019,pathogenic
0,0,0,21143,pathogenic
0.1,0.1,0.4,21143,pathogenic
0,0,0,21143,pathogenic
0.8,1.7,1,29669,pathogenic
0.1,0.1,1.7,29022,pathogenic
0.5,0.9,0.5,29222,pathogenic
0,0,0,9349,pathogenic
0.5,0.8,0.1,9349,pathogenic
0,0,0,31928,pathogenic
0.5,0.1,0.5,31928,pathogenic
1.1,0.1,0.3,31928,pathogenic
0.5,0.1,0.5,31928,pathogenic
0.5,0.8,0.1,28648,pathogenic
3,0.3,0.1,5209,pathogenic
0,0,0,27288,pathogenic
0.1,0.1,1.7,27288,pathogenic
1.4,0.1,0.9,27288,pathogenic
0.1,0.6,0.2,27288,pathogenic
0.1,0.1,0.4,23109,benign
0.1,0.3,1,21022,pathogenic
0.1,4.3,3.2,30500,pathogenic
0,0,0,30500,pathogenic
0,0,0,30500,pathogenic
0.1,0.1,0.5,30500,pathogenic
1.4,0.1,0.9,20788,pathogenic
0.5,0.1,0.5,20788,pathogenic
0,0,0,14432,pathogenic
5.7,0.1,1.9,26944,pathogenic
0.5,0.1,0.1,26944,pathogenic
1.5,0.1,0.7,26944,pathogenic
0.5,0.8,0.1,26944,pathogenic
0.1,0.1,0.5,27232,pathogenic
0.1,0.1,1.7,27232,pathogenic
0,0,0,31371,pathogenic
0,0,0,23987,pathogenic
0,0,0,18040,pathogenic
0,0,0,18040,pathogenic
0,0,0,18040,pathogenic
0,0,0,18040,pathogenic
0,0,0,18040,pathogenic
0,0,0,29478,pathogenic
0,0,0,29478,pathogenic
0,0,0,23639,pathogenic
0,0,0,23639,pathogenic
8.4,11.7,7.5,31948,pathogenic
1.9,2.7,3.6,14888,pathogenic
0.5,0.1,0.5,30492,pathogenic
0,0,0,30492,pathogenic
0,0,0,11824,pathogenic
0,0,0,11824,pathogenic
0.5,0.1,0.1,6354,pathogenic
0.5,0.1,0.5,6354,pathogenic
0,0,0,9644,pathogenic
0,0,0,9644,pathogenic
0,0,0,9820,pathogenic
0.1,0.4,0.5,37276,pathogenic
0,0,0,37276,pathogenic
0.1,0.3,0.8,37276,pathogenic
0,0,0,29304,pathogenic
0.1,0.1,0.2,29304,pathogenic
0.1,0.1,0.3,4795,pathogenic
0.1,0.1,0.2,5208,pathogenic
0.8,1.7,1,13771,pathogenic
0.5,0.1,0.5,3483,pathogenic
2.8,0.1,3.6,21197,pathogenic
0.5,0.6,0.2,25443,pathogenic
0,0,0,6715,pathogenic
0.5,0.8,0.1,6715,pathogenic
0.3,1.7,2,20856,pathogenic
0.1,0.6,0.3,20856,pathogenic
0.1,0.3,1,4387,pathogenic
0.1,4.3,3.2,9059,pathogenic
0.1,1.1,0.4,32456,pathogenic
0.9,1.7,1.2,32456,pathogenic
0.3,1.7,2,32456,pathogenic
0.1,0.1,1.7,32456,pathogenic
0.8,1.7,1,10771,pathogenic
49.8,67.3,57.1,29941,pathogenic
5.7,0.1,1.9,11303,pathogenic
0,0,0,25994,pathogenic
0,0,0,25994,pathogenic
0.3,1.7,2,29077,pathogenic
0.5,0.8,0.1,29077,pathogenic
0.1,0.1,0.3,11098,pathogenic
0.1,0.3,0.8,17944,pathogenic
0.1,0.3,0.2,17944,pathogenic
0.1,0.1,0.2,3157,pathogenic
0.1,0.3,0.8,14361,pathogenic
1.5,0.1,0.7,7707,pathogenic
0.1,0.1,0.4,11257,pathogenic
0.7,0.1,0.2,3535,pathogenic
0,0,0,18620,pathogenic
0.7,0.1,0.2,18620,pathogenic
3,0.3,0.1,6407,pathogenic
0.3,1.7,2,6407,pathogenic
0.1,0.1,0.5,4170,pathogenic
0.1,0.1,0.5,60,pathogenic
0.1,0.3,0.2,12601,benign
0.5,0.8,0.1,60,pathogenic
0.5,0.1,0.1,60,pathogenic
0.6,0.9,0.5,9811,pathogenic
0.1,0.1,0.2,9811,pathogenic
0.1,0.3,0.2,327,pathogenic
0,0,0,23015,pathogenic
0.1,0.1,0.5,17993,pathogenic
0.5,0.1,0.1,6342,pathogenic
0.1,0.3,1,11577,pathogenic
0.6,0.9,0.5,18083,pathogenic
0.1,0.1,0.1,18083,pathogenic
5.7,0.1,1.9,30760,pathogenic
0.1,0.1,0.2,30760,pathogenic
0.9,1.4,0.5,1786,pathogenic
2.8,0.1,3.6,1786,pathogenic
58.5,78.1,66.7,1786,pathogenic
0.3,1.7,2,1786,pathogenic
5.7,0.1,1.9,60,pathogenic
0.1,0.1,0.2,60,pathogenic
49.8,67.3,57.1,60,pathogenic
3,0.3,0.1,60,pathogenic
0.5,0.9,0.5,12786,pathogenic
0.5,0.1,0.1,7863,pathogenic
0.5,0.1,0.5,7863,pathogenic
0.1,0.3,0.8,7863,pathogenic
0,0,0,11359,pathogenic
0,0,0,21061,pathogenic
0.1,0.1,0.5,21606,pathogenic
5.7,5.8,4.9,21606,pathogenic
0.1,0.1,0.2,5111,pathogenic
0.5,0.1,0.5,16446,pathogenic
0,0,0,9024,pathogenic
4.6,6.2,3.9,2995,pathogenic
7.8,0.8,0.1,2995,pathogenic
0.1,0.1,0.1,2995,pathogenic
0.1,0.1,0.2,21957,pathogenic
0.5,0.6,0.2,11730,pathogenic
0.8,1.7,1,11730,pathogenic
1.5,0.1,0.7,11730,pathogenic
0.1,4.3,3.2,583,pathogenic
0.5,0.1,0.5,11730,pathogenic
1.7,1.7,3.4,12660,pathogenic
0,0,0,7788,pathogenic
0.5,0.1,0.5,7788,pathogenic
0.6,0.9,0.5,7788,pathogenic
0.1,0.1,1.7,3503,benign
0.1,0.1,0.5,1100,pathogenic
0.1,0.3,1,888,pathogenic
0.1,0.1,0.5,21957,pathogenic
0.1,0.1,0.1,21957,pathogenic
0.1,0.4,0.1,21957,pathogenic
7.8,0.8,0.1,21957,pathogenic
0.1,0.1,0.4,8881,pathogenic
0.1,0.3,0.2,8881,pathogenic
0.1,0.1,0.1,8881,pathogenic
0,0,0,7551,pathogenic
0,0,0,32528,pathogenic
0,0,0,26837,pathogenic
82.8,91.5,77.9,5724,pathogenic
0.3,1.7,2,5724,pathogenic
0.5,0.1,0.5,7562,pathogenic
0,0,0,24519,pathogenic
0,0,0,4010,pathogenic
0,0,0,7132,pathogenic
0.1,0.1,0.3,11025,pathogenic
0.3,1.7,2,4318,pathogenic
0.1,0.6,0.3,11768,pathogenic
0,0,0,29170,pathogenic
0.1,0.3,1,29170,pathogenic
0.3,1.7,2,801,pathogenic
49.8,67.3,57.1,801,pathogenic
0.1,0.1,0.5,6772,pathogenic
0.5,0.1,0.5,6772,pathogenic
0.3,1.7,2,6323,pathogenic
0.3,1.7,2,6323,pathogenic
0.1,0.1,1.7,6323,pathogenic
5.7,0.1,1.9,6323,pathogenic
82.8,91.5,77.9,6323,pathogenic
0,0,0,17877,pathogenic
58.5,78.1,66.7,17877,pathogenic
0.9,1.4,0.5,17877,pathogenic
0.1,0.1,0.8,17877,pathogenic
0.8,1.7,1,17877,pathogenic
0.1,0.1,0.5,10955,pathogenic
1.9,2.7,3.6,10955,pathogenic
0,0,0,10955,pathogenic
0,0,0,10805,pathogenic
0,0,0,25902,pathogenic
5.7,0.1,1.9,25902,pathogenic
0.5,0.8,0.1,592,pathogenic
0,0,0,19698,pathogenic
82.8,91.5,77.9,10896,pathogenic
0.1,0.3,0.2,9644,pathogenic
0.1,0.1,0.3,10896,pathogenic
0.5,0.9,0.5,10896,pathogenic
0.1,4.3,3.2,14906,pathogenic
0.1,0.1,1.7,29182,pathogenic
0.1,0.1,0.5,29182,pathogenic
0,0,0,29182,pathogenic
0.1,0.1,0.2,11005,pathogenic
0.1,0.1,0.2,11005,pathogenic
0,0,0,7027,pathogenic
0,0,0,11408,pathogenic
0.1,0.1,1.7,2602,pathogenic
0,0,0,2602,pathogenic
0.3,1.7,2,2602,pathogenic
0,0,0,5965,pathogenic
0.1,0.4,0.1,882,pathogenic
0,0,0,28912,pathogenic
0.8,1.7,1,3583,benign
0.7,0.8,0.4,11389,pathogenic
0,0,0,28912,pathogenic
0,0,0,2379,pathogenic
58.5,78.1,66.7,2389,pathogenic
49.8,67.3,57.1,2389,pathogenic
0.1,0.1,0.5,2389,pathogenic
0.7,0.1,0.6,2389,pathogenic
0.1,0.1,0.3,20731,pathogenic
0.3,1.7,2,20731,pathogenic
1.4,0.1,0.9,28303,benign
4.6,6.2,3.9,163,pathogenic
2.4,0.1,3.9,163,pathogenic
0.1,0.1,1.7,163,pathogenic
0.1,0.1,1.7,163,pathogenic
0.1,0.1,0.5,163,pathogenic
0.3,1.7,2,163,pathogenic
82.8,91.5,77.9,16393,pathogenic
0.5,0.9,0.5,16393,pathogenic
0,0,0,12774,pathogenic
0,0,0,12774,pathogenic
0.9,1.4,0.5,12774,pathogenic
5.7,0.1,1.9,11957,pathogenic
49.8,67.3,57.1,11957,pathogenic
0.1,0.1,2.3,11957,pathogenic
1.4,0.1,0.9,21575,pathogenic
0.5,0.1,0.5,6484,pathogenic
0.1,4.3,3.2,17272,benign
0.1,0.1,0.2,21698,pathogenic
0,0,0,21698,pathogenic
2.1,5.9,1.7,3606,benign
0.5,1.2,0.2,7960,pathogenic
0,0,0,11634,pathogenic
66.4,71.2,60.6,18159,benign
1.5,0.1,0.7,11998,pathogenic
0.5,0.1,0.5,26144,pathogenic
0.1,0.1,0.5,800,pathogenic
0.1,0.1,1.7,2962,benign
0,0,0,9820,pathogenic
4.2,1.2,0.5,12011,pathogenic
0.1,0.1,1.7,11110,benign
0.1,0.1,0.4,7720,benign
0.1,0.1,0.3,3603,pathogenic
49.8,67.3,57.1,14295,benign
0.1,1.5,0.9,24858,benign
0.7,0.8,0.4,24858,benign
2,2.6,2.7,4585,pathogenic
2.3,8.3,9.4,15888,pathogenic
0,0,0,1100,pathogenic
0,0,0,11114,pathogenic
4.6,6.2,3.9,11772,pathogenic
4.6,6.2,3.9,12403,pathogenic
60.3,75.9,68.2,1100,benign
0.1,0.1,0.5,11254,pathogenic
0.5,0.1,0.1,8943,benign
1.5,0.1,0.7,16466,benign
0.1,0.1,1.7,16892,benign
1.4,0.1,0.9,5394,benign
2.8,0.1,3.6,3584,benign
0,0,0,13273,pathogenic
0,0,0,13273,pathogenic
0,0,0,13273,pathogenic
0.1,0.1,0.5,13273,pathogenic
0.1,0.3,0.8,8840,pathogenic
0.1,0.1,0.8,19440,benign
1.5,0.1,0.7,92,pathogenic
59,72.3,58.8,20761,benign
0.1,0.1,0.4,12403,pathogenic
1.5,0.1,0.7,3327,pathogenic
0.1,4.3,3.2,21734,benign
0,0,0,795,pathogenic
0.7,0.1,0.2,9865,pathogenic
0.4,1.1,2.7,2943,benign
59,72.3,58.8,17168,benign
0,0,0,19048,pathogenic
0.5,0.1,0.1,12403,pathogenic
0.1,1.1,0.4,870,pathogenic
0,0,0,3603,pathogenic
0.1,0.1,0.3,12698,benign
0.1,4.3,3.2,25419,pathogenic
49.8,67.3,57.1,11521,benign
0.1,0.1,0.3,6998,pathogenic
0.1,4.3,3.2,30343,pathogenic
0.5,0.9,0.5,620,benign
4.2,1.2,0.5,1101,pathogenic
0.5,0.8,0.1,2025,pathogenic
1.5,0.1,0.7,11444,pathogenic
0.1,0.1,0.1,24224,pathogenic
0.9,1.7,1.2,10993,pathogenic
5.7,0.1,1.9,1397,benign
0.1,0.3,0.8,6345,pathogenic
49.8,67.3,57.1,6345,pathogenic
59,72.3,58.8,20761,benign
0.4,1.1,2.7,10519,benign
2.8,0.1,3.6,14198,benign
59,72.3,58.8,685,benign
0.7,0.8,0.4,7329,benign
66.4,71.2,60.6,12403,pathogenic
0.1,4.3,3.2,12450,pathogenic
7.8,0.8,0.1,2202,benign
0,0,0,3754,pathogenic
0.1,0.1,1.7,6317,benign
58.5,78.1,66.7,8860,pathogenic
0.7,0.1,0.2,13201,benign
0.5,0.1,0.5,16974,benign
0.5,0.1,0.5,25155,pathogenic
0.1,0.1,1.7,3584,benign
0.1,4.3,3.2,30778,benign
0.1,0.1,0.3,10263,benign
0.3,1.7,2,10591,benign
5.7,0.1,1.9,20626,pathogenic
0.1,0.3,0.2,11278,benign
3,0.3,0.1,3527,pathogenic
49.8,67.3,57.1,3527,pathogenic
0.1,0.6,0.3,890,pathogenic
0.5,0.1,0.5,18884,benign
0,0,0,12796,pathogenic
2.1,5.9,1.7,12403,pathogenic
0.5,0.1,0.5,870,pathogenic
0.1,4.3,3.2,20202,benign
2.1,5.9,1.7,2799,benign
0.5,0.9,0.5,4026,benign
0.5,0.1,0.1,12363,pathogenic
8.4,11.7,7.5,6636,pathogenic
0,0,0,795,pathogenic
0.5,0.1,0.5,10483,benign
2.8,0.1,3.6,11947,pathogenic
0,0,0,29101,pathogenic
1.5,0.1,0.7,13243,benign
1.7,1.7,3.4,15946,benign
0.1,0.3,0.2,14234,benign
0.1,0.1,0.5,29958,pathogenic
2.3,8.3,9.4,16877,benign
5.7,0.1,1.9,11027,pathogenic
0.1,4.3,3.2,1514,benign
0.1,0.3,1,34,pathogenic
0,0,0,7559,pathogenic
0.3,1.7,2,19750,pathogenic
1.4,0.1,0.9,16725,benign
0,0,0,12403,pathogenic
1.4,0.1,0.9,7551,pathogenic
0,0,0,3603,pathogenic
1.4,0.1,0.9,10274,benign
0.1,0.6,0.3,26270,benign
0.3,1.7,2,2153,benign
1.1,0.1,0.3,53,benign
0.1,0.3,0.2,3349,benign
4.6,6.2,3.9,29634,benign
0.1,0.1,1.7,6107,pathogenic
0,0,0,30000,pathogenic
0.5,0.8,0.1,6512,pathogenic
0,0,0,2652,pathogenic
5.7,0.1,1.9,14048,benign
58.5,78.1,66.7,4707,pathogenic
0.1,0.1,1.7,9153,benign
58.5,78.1,66.7,329,pathogenic
0.5,0.1,0.1,1067,benign
